13; 23
11; 22
11; 24
11; 25
11; 24
11; 24
11; 25
11; 27
11; 27
11; 26
11; 25
11; 26
11; 27
11; 28
11; 26
11; 26
11; 26
11; 28
11; 28
11; 26
11; 25
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 27
11; 28
11; 28
11; 27
11; 27
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 27
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 27
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 28
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 27
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 27
11; 27
11; 28
11; 28
11; 27
11; 27
11; 27
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 29
11; 28
11; 27
11; 27
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 24
11; 28
11; 28
11; 27
11; 26
11; 27
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 24
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 27
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 27
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 27
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 27
11; 29
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 26
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 28
11; 26
11; 28
11; 27
11; 27
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 29
11; 26
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 27
11; 28
11; 28
11; 27
11; 26
11; 26
11; 27
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 27
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 27
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 25
11; 28
11; 26
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
9; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 27
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 26
11; 27
11; 26
11; 27
11; 28
11; 27
11; 26
11; 27
11; 28
11; 29
11; 27
11; 27
11; 27
11; 30
11; 30
11; 29
11; 28
11; 27
11; 31
11; 31
11; 33
11; 32
11; 36
11; 42
11; 42
11; 47
11; 57
11; 45
13; 53
11; 64
11; 74
11; 72
14; 84
11; 79
11; 100
13; 110
12; 104
11; 114
11; 112
11; 140
13; 143
11; 140
11; 162
11; 163
13; 174
12; 195
11; 195
11; 201
14; 201
17; 201
12; 201
11; 201
16; 201
16; 201
12; 201
11; 201
15; 201
16; 201
13; 201
15; 201
11; 201
17; 201
18; 201
16; 201
11; 201
16; 201
18; 201
16; 201
11; 201
19; 201
17; 201
11; 201
17; 201
19; 201
20; 201
11; 201
19; 201
19; 201
20; 201
12; 201
19; 201
21; 201
18; 201
13; 201
20; 201
23; 201
22; 201
13; 201
22; 201
23; 201
21; 201
16; 201
22; 201
24; 201
20; 201
23; 201
19; 201
27; 201
22; 201
20; 201
26; 201
26; 201
19; 201
22; 201
24; 201
29; 201
14; 201
26; 201
25; 201
25; 201
19; 201
26; 201
30; 201
24; 201
24; 201
27; 201
30; 201
26; 201
26; 201
29; 201
27; 201
22; 201
29; 201
33; 201
27; 201
26; 201
33; 201
31; 201
22; 201
30; 201
34; 201
31; 201
25; 201
34; 201
34; 201
23; 201
31; 201
35; 201
33; 201
27; 201
35; 201
36; 201
24; 201
33; 201
38; 201
33; 201
31; 201
37; 201
35; 201
29; 201
35; 201
40; 201
35; 201
34; 201
39; 201
33; 201
34; 201
37; 201
41; 201
30; 201
38; 201
43; 201
31; 201
38; 201
39; 201
40; 201
35; 201
39; 201
44; 201
31; 201
43; 201
43; 201
35; 201
45; 201
40; 201
41; 201
39; 201
41; 201
45; 201
45; 201
37; 201
36; 201
47; 201
44; 201
49; 201
35; 201
44; 201
48; 201
42; 201
43; 201
48; 201
47; 195
41; 201
50; 201
46; 197
42; 201
48; 201
52; 201
40; 201
48; 201
55; 201
39; 201
50; 201
54; 200
42; 201
54; 201
49; 201
50; 171
50; 201
53; 201
46; 184
52; 201
54; 201
50; 201
49; 201
55; 201
53; 195
49; 201
56; 201
51; 190
52; 201
56; 201
54; 201
53; 201
58; 201
53; 170
52; 201
57; 201
54; 163
55; 201
59; 182
53; 183
56; 189
57; 201
59; 147
60; 201
62; 178
49; 144
62; 153
59; 201
59; 173
52; 178
65; 176
52; 142
61; 201
52; 178
67; 160
64; 201
64; 128
57; 201
63; 178
63; 186
59; 201
66; 201
64; 193
63; 201
69; 201
54; 194
67; 201
67; 163
58; 201
66; 181
66; 163
62; 173
68; 198
67; 143
67; 201
73; 166
59; 169
71; 200
66; 124
70; 144
66; 201
62; 157
69; 161
74; 158
63; 141
70; 177
71; 116
68; 168
74; 134
62; 103
73; 154
74; 74
68; 156
75; 105
66; 109
72; 112
77; 105
68; 104
75; 152
75; 107
75; 184
81; 165
67; 180
78; 201
73; 131
77; 201
79; 123
70; 183
79; 135
72; 122
67; 130
82; 119
72; 113
80; 134
79; 69
78; 136
84; 90
73; 124
82; 126
71; 79
83; 145
81; 58
77; 146
74; 98
85; 80
84; 93
77; 102
83; 89
86; 112
78; 56
83; 115
89; 61
89; 108
78; 118
75; 73
88; 125
85; 46
83; 139
89; 64
78; 123
87; 111
87; 118
86; 152
90; 153
82; 135
89; 166
90; 97
94; 100
87; 158
82; 118
91; 104
80; 49
93; 103
92; 8
87; 95
94; 17
92; 47
84; 69
88; 41
91; 61
94; 55
85; 49
95; 89
93; 32
92; 93
98; 44
86; 85
100; 76
85; 41
98; 80
91; 6
95; 95
98; 6
89; 80
99; 26
88; 52
97; 50
98; 49
95; 65
100; 65
92; 64
100; 114
99; 68
97; 140
95; 142
103; 90
105; 129
92; 104
103; 126
91; 36
102; 112
102; 17
105; 44
98; 116
105; 70
94; 97
94; 73
101; 87
105; 76
99; 88
106; 90
98; 73
106; 114
105; 54
103; 108
109; 51
102; 102
112; 84
108; 104
98; 86
110; 120
97; 50
107; 121
104; 21
108; 16
103; 109
112; 35
101; 87
111; 61
101; 66
108; 82
113; 75
108; 102
105; 92
113; 95
115; 98
104; 57
112; 100
112; 33
111; 79
116; 24
110; 75
119; 58
118; 76
105; 63
105; 34
116; 92
106; 16
116; 105
117; 6
113; 106
117; 12
111; 109
120; 25
108; 84
122; 44
119; 61
111; 47
119; 58
109; 68
120; 44
116; 64
120; 53
123; 63
114; 50
113; 30
120; 20
119; 91
120; 79
124; 56
119; 95
126; 62
115; 94
114; 56
128; 76
126; 77
114; 23
124; 81
125; 85
114; 6
121; 6
124; 101
127; 6
121; 111
127; 15
119; 92
132; 28
118; 79
130; 45
118; 57
127; 47
122; 32
127; 52
128; 38
125; 50
130; 38
123; 40
133; 53
123; 29
132; 68
125; 12
128; 71
131; 22
130; 73
127; 73
135; 33
138; 60
125; 74
124; 62
134; 100
136; 90
124; 23
136; 87
124; 6
134; 81
135; 6
133; 77
136; 6
130; 67
138; 6
129; 50
141; 6
129; 41
141; 6
128; 26
139; 6
128; 12
137; 22
130; 9
138; 27
140; 6
137; 21
138; 15
135; 24
142; 6
135; 8
142; 18
134; 8
144; 29
134; 6
140; 35
139; 6
138; 46
144; 6
140; 57
145; 11
140; 53
146; 27
147; 201
152; 201
146; 201
143; 201
